119.0000
119.0000
37.0000
48.0000
82.0000
109.0000
95.0000
49.0000
18.0000
48.0000
27.0000
49.0000
77.0000
81.0000
30.0000
116.0000
20.0000
35.0000
119.0000
35.0000
27.0000
82.0000
49.0000
39.0000
48.0000
48.0000
38.0000
115.0000
16.0000
37.0000
28.0000
20.0000
27.0000
27.0000
30.0000
43.0000
39.0000
25.0000
28.0000
49.0000
77.0000
35.0000
119.0000
30.0000
53.0000
35.0000
72.0000
75.0000
121.0000
121.0000
35.0000
35.0000
109.0000
119.0000
106.0000
37.0000
105.0000
105.0000
39.0000
67.0000
67.0000
38.0000
85.0000
72.0000
121.0000
121.0000
115.0000
75.0000
83.0000
75.0000
27.0000
20.0000
115.0000
30.0000
100.0000
27.0000
121.0000
121.0000
30.0000
72.0000
39.0000
115.0000
39.0000
109.0000
27.0000
35.0000
106.0000
27.0000
83.0000
75.0000
5.0000
38.0000
81.0000
49.0000
39.0000
27.0000
67.0000
72.0000
27.0000
27.0000
115.0000
38.0000
37.0000
38.0000
20.0000
121.0000
30.0000
115.0000
75.0000
67.0000
100.0000
16.0000
38.0000
67.0000
81.0000
16.0000
38.0000
109.0000
27.0000
28.0000
40.0000
3.0000
100.0000
100.0000
109.0000
3.0000
117.0000
117.0000
75.0000
30.0000
38.0000
100.0000
97.0000
121.0000
121.0000
75.0000
35.0000
67.0000
37.0000
10.0000
61.0000
8.0000
61.0000
75.0000
20.0000
54.0000
54.0000
54.0000
121.0000
27.0000
37.0000
75.0000
46.0000
101.0000
101.0000
75.0000
75.0000
75.0000
100.0000
75.0000
109.0000
109.0000
50.0000
106.0000
75.0000
88.0000
106.0000
95.0000
75.0000
88.0000
72.0000
30.0000
117.0000
83.0000
49.0000
88.0000
27.0000
48.0000
100.0000
101.0000
95.0000
27.0000
27.0000
100.0000
20.0000
105.0000
5.0000
105.0000
83.0000
100.0000
106.0000
109.0000
95.0000
30.0000
100.0000
97.0000
106.0000
34.0000
121.0000
75.0000
20.0000
105.0000
34.0000
30.0000
10.0000
106.0000
124.0000
10.0000
100.0000
75.0000
83.0000
